word,theword,block,response,response_numeric,totcount,uni_lemma,count,proportion,language,eng_response,cleaned_response,matching_response
shirt,shirt,category_organization,shape,0,11,shirt,5,0.45454545454545453,English (American),shape,shape,shape
shirt,shirt,category_organization,shape,0,11,shirt,5,0.45454545454545453,Catalan,shape,shape,shape
shirt,shirt,category_organization,shape,0,11,shirt,5,0.45454545454545453,Spanish (Mexican),shape,shape,shape
shirt,shirt,category_organization,shape,0,11,shirt,5,0.45454545454545453,Russian,shape,shape,shape
shirt,shirt,category_organization,material,1,11,shirt,5,0.45454545454545453,Mandarin (Beijing),material,material,material
shirt,shirt,category_organization,material,1,11,shirt,5,0.45454545454545453,Kiswahili,material,material,material
shirt,shirt,category_organization,material,1,11,shirt,5,0.45454545454545453,Mandarin (Taiwanese),material,material,material
shirt,shirt,category_organization,material,1,11,shirt,5,0.45454545454545453,French (French),material,material,material
shirt,shirt,category_organization,material,1,11,shirt,5,0.45454545454545453,Japanese,material,material,material
shirt,shirt,category_organization,material,1,11,shirt,5,0.45454545454545453,Russian,material,material,material
shirt,shirt,category_organization,material,1,11,shirt,5,0.45454545454545453,Spanish (European),material,material,material
shirt,shirt,category_organization,material,1,11,shirt,5,0.45454545454545453,English (Australian),material,material,material
shirt,shirt,category_organization,material,1,11,shirt,5,0.45454545454545453,English (American),material,material,material
shirt,shirt,category_organization,material,1,11,shirt,5,0.45454545454545453,Catalan,material,material,material
shirt,shirt,category_organization,material,1,11,shirt,5,0.45454545454545453,Spanish (Mexican),material,material,material
shirt,shirt,category_organization,material,1,11,shirt,5,0.45454545454545453,Russian,material,material,material
shirt,shirt,category_organization,none of these,3,11,shirt,1,0.09090909090909091,Mandarin (Beijing),none of these,none of these,none of these
shirt,shirt,category_organization,none of these,3,11,shirt,1,0.09090909090909091,Kiswahili,none of these,none of these,none of these
shirt,shirt,category_organization,none of these,3,11,shirt,1,0.09090909090909091,Mandarin (Taiwanese),none of these,none of these,none of these
shirt,shirt,category_organization,none of these,3,11,shirt,1,0.09090909090909091,French (French),none of these,none of these,none of these
shirt,shirt,category_organization,none of these,3,11,shirt,1,0.09090909090909091,Japanese,none of these,none of these,none of these
shirt,shirt,category_organization,none of these,3,11,shirt,1,0.09090909090909091,Russian,none of these,none of these,none of these
shirt,shirt,category_organization,none of these,3,11,shirt,1,0.09090909090909091,Spanish (European),none of these,none of these,none of these
shirt,shirt,category_organization,none of these,3,11,shirt,1,0.09090909090909091,English (Australian),none of these,none of these,none of these
shirt,shirt,category_organization,none of these,3,11,shirt,1,0.09090909090909091,English (American),none of these,none of these,none of these
shirt,shirt,category_organization,none of these,3,11,shirt,1,0.09090909090909091,Catalan,none of these,none of these,none of these
shirt,shirt,category_organization,none of these,3,11,shirt,1,0.09090909090909091,Spanish (Mexican),none of these,none of these,none of these
shirt,shirt,category_organization,none of these,3,11,shirt,1,0.09090909090909091,Russian,none of these,none of these,none of these
shoe,shoe,category_organization,none of these,3,8,shoe,1,0.125,Spanish (Peruvian),none of these,none of these,none of these
shoe,shoe,category_organization,none of these,3,8,shoe,1,0.125,English (American),none of these,none of these,none of these
shoe,shoe,category_organization,none of these,3,8,shoe,1,0.125,Catalan,none of these,none of these,none of these
shoe,shoe,category_organization,none of these,3,8,shoe,1,0.125,Turkish,none of these,none of these,none of these
shoe,shoe,category_organization,none of these,3,8,shoe,1,0.125,English (Australian),none of these,none of these,none of these
shoe,shoe,category_organization,none of these,3,8,shoe,1,0.125,Cantonese,none of these,none of these,none of these
shoe,shoe,category_organization,none of these,3,8,shoe,1,0.125,Japanese,none of these,none of these,none of these
shoe,shoe,category_organization,none of these,3,8,shoe,1,0.125,French (French),none of these,none of these,none of these
shoe,shoe,category_organization,none of these,3,8,shoe,1,0.125,Spanish (European),none of these,none of these,none of these
shoe,shoe,category_organization,none of these,3,8,shoe,1,0.125,Russian,none of these,none of these,none of these
shoe,shoe,category_organization,none of these,3,8,shoe,1,0.125,Mandarin (Beijing),none of these,none of these,none of these
shoe,shoe,category_organization,none of these,3,8,shoe,1,0.125,Mandarin (Beijing),none of these,none of these,none of these
shoe,shoe,category_organization,none of these,3,8,shoe,1,0.125,Russian,none of these,none of these,none of these
shoe,shoe,category_organization,none of these,3,8,shoe,1,0.125,Korean,none of these,none of these,none of these
shoe,shoe,category_organization,none of these,3,8,shoe,1,0.125,Mandarin (Taiwanese),none of these,none of these,none of these
shoe,shoe,category_organization,none of these,3,8,shoe,1,0.125,Catalan,none of these,none of these,none of these
shoe,shoe,category_organization,none of these,3,8,shoe,1,0.125,Russian,none of these,none of these,none of these
shoe,shoe,category_organization,material,1,8,shoe,2,0.25,Spanish (Peruvian),material,material,material
shoe,shoe,category_organization,material,1,8,shoe,2,0.25,English (American),material,material,material
shoe,shoe,category_organization,material,1,8,shoe,2,0.25,Catalan,material,material,material
shoe,shoe,category_organization,material,1,8,shoe,2,0.25,Turkish,material,material,material
shoe,shoe,category_organization,material,1,8,shoe,2,0.25,English (Australian),material,material,material
shoe,shoe,category_organization,material,1,8,shoe,2,0.25,Cantonese,material,material,material
shoe,shoe,category_organization,material,1,8,shoe,2,0.25,Japanese,material,material,material
shoe,shoe,category_organization,material,1,8,shoe,2,0.25,French (French),material,material,material
shoe,shoe,category_organization,material,1,8,shoe,2,0.25,Spanish (European),material,material,material
shoe,shoe,category_organization,material,1,8,shoe,2,0.25,Russian,material,material,material
shoe,shoe,category_organization,material,1,8,shoe,2,0.25,Mandarin (Beijing),material,material,material
shoe,shoe,category_organization,material,1,8,shoe,2,0.25,Mandarin (Beijing),material,material,material
shoe,shoe,category_organization,material,1,8,shoe,2,0.25,Russian,material,material,material
shoe,shoe,category_organization,material,1,8,shoe,2,0.25,Korean,material,material,material
shoe,shoe,category_organization,material,1,8,shoe,2,0.25,Mandarin (Taiwanese),material,material,material
shoe,shoe,category_organization,material,1,8,shoe,2,0.25,Catalan,material,material,material
shoe,shoe,category_organization,material,1,8,shoe,2,0.25,Russian,material,material,material
shoe,shoe,category_organization,shape,0,8,shoe,5,0.625,Spanish (Peruvian),shape,shape,shape
shoe,shoe,category_organization,shape,0,8,shoe,5,0.625,English (American),shape,shape,shape
shoe,shoe,category_organization,shape,0,8,shoe,5,0.625,Catalan,shape,shape,shape
shoe,shoe,category_organization,shape,0,8,shoe,5,0.625,Turkish,shape,shape,shape
shoe,shoe,category_organization,shape,0,8,shoe,5,0.625,English (Australian),shape,shape,shape
shoe,shoe,category_organization,shape,0,8,shoe,5,0.625,Cantonese,shape,shape,shape
shoe,shoe,category_organization,shape,0,8,shoe,5,0.625,Japanese,shape,shape,shape
shoe,shoe,category_organization,shape,0,8,shoe,5,0.625,French (French),shape,shape,shape
shoe,shoe,category_organization,shape,0,8,shoe,5,0.625,Spanish (European),shape,shape,shape
shoe,shoe,category_organization,shape,0,8,shoe,5,0.625,Russian,shape,shape,shape
shoe,shoe,category_organization,shape,0,8,shoe,5,0.625,Mandarin (Beijing),shape,shape,shape
shoe,shoe,category_organization,shape,0,8,shoe,5,0.625,Mandarin (Beijing),shape,shape,shape
shoe,shoe,category_organization,shape,0,8,shoe,5,0.625,Russian,shape,shape,shape
shoe,shoe,category_organization,shape,0,8,shoe,5,0.625,Korean,shape,shape,shape
shoe,shoe,category_organization,shape,0,8,shoe,5,0.625,Mandarin (Taiwanese),shape,shape,shape
shoe,shoe,category_organization,shape,0,8,shoe,5,0.625,Catalan,shape,shape,shape
shoe,shoe,category_organization,shape,0,8,shoe,5,0.625,Russian,shape,shape,shape
shorts,shorts,category_organization,material,1,10,shorts,5,0.5,Mandarin (Taiwanese),material,material,material
shorts,shorts,category_organization,material,1,10,shorts,5,0.5,English (American),material,material,material
shorts,shorts,category_organization,material,1,10,shorts,5,0.5,Turkish,material,material,material
shorts,shorts,category_organization,material,1,10,shorts,5,0.5,French (French),material,material,material
shorts,shorts,category_organization,material,1,10,shorts,5,0.5,Spanish (Mexican),material,material,material
shorts,shorts,category_organization,material,1,10,shorts,5,0.5,Russian,material,material,material
shorts,shorts,category_organization,material,1,10,shorts,5,0.5,Japanese,material,material,material
shorts,shorts,category_organization,material,1,10,shorts,5,0.5,English (Australian),material,material,material
shorts,shorts,category_organization,none of these,3,10,shorts,1,0.1,Mandarin (Taiwanese),none of these,none of these,none of these
shorts,shorts,category_organization,none of these,3,10,shorts,1,0.1,English (American),none of these,none of these,none of these
shorts,shorts,category_organization,none of these,3,10,shorts,1,0.1,Turkish,none of these,none of these,none of these
shorts,shorts,category_organization,none of these,3,10,shorts,1,0.1,French (French),none of these,none of these,none of these
shorts,shorts,category_organization,none of these,3,10,shorts,1,0.1,Spanish (Mexican),none of these,none of these,none of these
shorts,shorts,category_organization,none of these,3,10,shorts,1,0.1,Russian,none of these,none of these,none of these
shorts,shorts,category_organization,none of these,3,10,shorts,1,0.1,Japanese,none of these,none of these,none of these
shorts,shorts,category_organization,none of these,3,10,shorts,1,0.1,English (Australian),none of these,none of these,none of these
shorts,shorts,category_organization,shape,0,10,shorts,4,0.4,Mandarin (Taiwanese),shape,shape,shape
shorts,shorts,category_organization,shape,0,10,shorts,4,0.4,English (American),shape,shape,shape
shorts,shorts,category_organization,shape,0,10,shorts,4,0.4,Turkish,shape,shape,shape
shorts,shorts,category_organization,shape,0,10,shorts,4,0.4,French (French),shape,shape,shape
shorts,shorts,category_organization,shape,0,10,shorts,4,0.4,Spanish (Mexican),shape,shape,shape
shorts,shorts,category_organization,shape,0,10,shorts,4,0.4,Russian,shape,shape,shape
shorts,shorts,category_organization,shape,0,10,shorts,4,0.4,Japanese,shape,shape,shape
shorts,shorts,category_organization,shape,0,10,shorts,4,0.4,English (Australian),shape,shape,shape
shoulder,shoulder,category_organization,shape,0,13,shoulder,4,0.3076923076923077,Cantonese,shape,shape,shape
shoulder,shoulder,category_organization,shape,0,13,shoulder,4,0.3076923076923077,Spanish (Mexican),shape,shape,shape
shoulder,shoulder,category_organization,shape,0,13,shoulder,4,0.3076923076923077,English (Australian),shape,shape,shape
shoulder,shoulder,category_organization,shape,0,13,shoulder,4,0.3076923076923077,Russian,shape,shape,shape
shoulder,shoulder,category_organization,shape,0,13,shoulder,4,0.3076923076923077,English (American),shape,shape,shape
shoulder,shoulder,category_organization,shape,0,13,shoulder,4,0.3076923076923077,Mandarin (Beijing),shape,shape,shape
shoulder,shoulder,category_organization,shape,0,13,shoulder,4,0.3076923076923077,Mandarin (Taiwanese),shape,shape,shape
shoulder,shoulder,category_organization,shape,0,13,shoulder,4,0.3076923076923077,Korean,shape,shape,shape
shoulder,shoulder,category_organization,shape,0,13,shoulder,4,0.3076923076923077,Japanese,shape,shape,shape
shoulder,shoulder,category_organization,none of these,3,13,shoulder,9,0.6923076923076923,Cantonese,none of these,none of these,none of these
shoulder,shoulder,category_organization,none of these,3,13,shoulder,9,0.6923076923076923,Spanish (Mexican),none of these,none of these,none of these
