_id,rt,trial_type,trial_index,time_elapsed,internal_node_id,subject,study_id,session_id,__v,response,block,theword
ROW37196,3444,html-button-response,13,138550,0,P1493,STUDY0008,SESS1355,0,0,category_section_intro,
ROW37197,6551,survey-multi-select,15,154722,0,P1493,STUDY0008,SESS1355,0,"{""Q0"":[""shape"",""color"",""material""]}",category_organization_semblocked,pocket
ROW37198,9619,survey-multi-select,14,148170,0,P1493,STUDY0008,SESS1355,0,"{""Q0"":[""color"",""material""]}",category_organization_semblocked,handkerchief
ROW37199,2959,html-button-response,16,157682,0,P1493,STUDY0008,SESS1355,0,0,category_section_intro,
ROW37200,10030,survey-multi-select,17,167714,0,P1493,STUDY0008,SESS1355,0,"{""Q0"":[""shape"",""color"",""material""]}",category_organization_semblocked,bathtub
ROW37201,5987,survey-multi-select,18,173702,0,P1493,STUDY0008,SESS1355,0,"{""Q0"":[""shape"",""color"",""material""]}",category_organization_semblocked,bench
ROW37202,6286,survey-multi-select,19,179989,0,P1493,STUDY0008,SESS1355,0,"{""Q0"":[""shape"",""color"",""material""]}",category_organization_semblocked,mirror
ROW37203,8944,survey-multi-select,21,192107,0,P1493,STUDY0008,SESS1355,0,"{""Q0"":[""shape"",""color""]}",category_organization_semblocked,beans
ROW37204,3172,html-button-response,20,183162,0,P1493,STUDY0008,SESS1355,0,0,category_section_intro,
ROW37205,1996,html-button-response,22,194104,0,P1493,STUDY0008,SESS1355,0,0,category_section_intro,
ROW37206,8517,survey-multi-select,23,202622,0,P1493,STUDY0008,SESS1355,0,"{""Q0"":[""shape""]}",category_organization_semblocked,waist
ROW37207,2086,html-button-response,24,204709,0,P1493,STUDY0008,SESS1355,0,0,category_section_intro,
ROW37208,12309,survey-multi-select,25,217019,0,P1493,STUDY0008,SESS1355,0,"{""Q0"":[""shape"",""color"",""material""]}",category_organization_semblocked,plug
ROW37209,2409,html-button-response,28,235034,0,P1493,STUDY0008,SESS1355,0,0,category_section_intro,
ROW37210,8656,survey-multi-select,26,225676,0,P1493,STUDY0008,SESS1355,0,"{""Q0"":[""shape"",""color"",""material""]}",category_organization_semblocked,pot
ROW37211,6947,survey-multi-select,27,232624,0,P1493,STUDY0008,SESS1355,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,syrup
ROW37212,8206,survey-multi-select,29,243241,0,P1493,STUDY0008,SESS1355,0,"{""Q0"":[""shape"",""color"",""material""]}",category_organization_semblocked,hose
ROW37213,8482,survey-multi-select,30,251725,0,P1493,STUDY0008,SESS1355,0,"{""Q0"":[""shape"",""material""]}",category_organization_semblocked,tunnel
ROW37214,2736,html-button-response,31,254462,0,P1493,STUDY0008,SESS1355,0,0,category_section_intro,
ROW37215,6906,survey-multi-select,32,261369,0,P1493,STUDY0008,SESS1355,0,"{""Q0"":[""shape""]}",category_organization_semblocked,suburb
ROW37216,3417,survey-multi-select,33,264787,0,P1493,STUDY0008,SESS1355,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,lavender
ROW37217,3112,instructions,35,269644,0,P1493,STUDY0008,SESS1355,0,,,
ROW37218,1743,html-button-response,34,266532,0,P1493,STUDY0008,SESS1355,0,0,,
ROW37219,122627,instructions,0,122645,0,P0555,STUDY0008,SESS1357,0,,,
ROW37220,9861,html-button-response,1,132519,0,P0555,STUDY0008,SESS1357,0,0,precautions_survey,
ROW37221,6616,html-button-response,3,152256,0,P0555,STUDY0008,SESS1357,0,0,lavender_instruction,
ROW37222,13108,html-button-response,2,145632,0,P0555,STUDY0008,SESS1357,0,0,vocabulary_classification_criteria,
ROW37223,7869,html-button-response,4,160133,0,P0555,STUDY0008,SESS1357,0,0,category_section_intro,
ROW37224,12674,survey-multi-select,5,172844,0,P0555,STUDY0008,SESS1357,0,"{""Q0"":[""shape""]}",category_organization_semblocked,bat (object)
ROW37225,5112,survey-multi-select,6,177970,0,P0555,STUDY0008,SESS1357,0,"{""Q0"":[""material""]}",category_organization_semblocked,glue (object)
ROW37226,2558,html-button-response,7,180534,0,P0555,STUDY0008,SESS1357,0,0,category_section_intro,
ROW37227,8483,survey-multi-select,8,189036,0,P0555,STUDY0008,SESS1357,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,alligator
ROW37228,3618,survey-multi-select,9,192667,0,P0555,STUDY0008,SESS1357,0,"{""Q0"":[""shape""]}",category_organization_semblocked,clam
ROW37229,2190,html-button-response,11,204397,0,P0555,STUDY0008,SESS1357,0,0,category_section_intro,
ROW37230,9521,survey-multi-select,10,202202,0,P0555,STUDY0008,SESS1357,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,swallow (animal)
ROW37231,6293,survey-multi-select,12,210702,0,P0555,STUDY0008,SESS1357,0,"{""Q0"":[""shape""]}",category_organization_semblocked,sleeve
ROW37232,2106,html-button-response,13,212813,0,P0555,STUDY0008,SESS1357,0,0,category_section_intro,
ROW37233,12837,survey-multi-select,14,225661,0,P0555,STUDY0008,SESS1357,0,"{""Q0"":[""shape""]}",category_organization_semblocked,play pen
ROW37234,1895,html-button-response,15,227562,0,P0555,STUDY0008,SESS1357,0,0,category_section_intro,
ROW37235,7781,survey-multi-select,16,235358,0,P0555,STUDY0008,SESS1357,0,"{""Q0"":[""material""]}",category_organization_semblocked,hamburger
ROW37236,10355,survey-multi-select,17,245723,0,P0555,STUDY0008,SESS1357,0,"{""Q0"":[""material""]}",category_organization_semblocked,kefir
ROW37237,3804,survey-multi-select,18,249540,0,P0555,STUDY0008,SESS1357,0,"{""Q0"":[""shape""]}",category_organization_semblocked,sprouts
ROW37238,2923,survey-multi-select,19,252476,0,P0555,STUDY0008,SESS1357,0,"{""Q0"":[""material""]}",category_organization_semblocked,vitamin
ROW37239,1620,html-button-response,20,254100,0,P0555,STUDY0008,SESS1357,0,0,category_section_intro,
ROW37240,2986,survey-multi-select,21,257096,0,P0555,STUDY0008,SESS1357,0,"{""Q0"":[""material""]}",category_organization_semblocked,cotton
ROW37241,1686,html-button-response,22,258786,0,P0555,STUDY0008,SESS1357,0,0,category_section_intro,
ROW37242,4865,survey-multi-select,23,263663,0,P0555,STUDY0008,SESS1357,0,"{""Q0"":[""shape""]}",category_organization_semblocked,flower
ROW37243,7026,survey-multi-select,24,270702,0,P0555,STUDY0008,SESS1357,0,"{""Q0"":[""material""]}",category_organization_semblocked,lake
ROW37244,1877,html-button-response,25,272583,0,P0555,STUDY0008,SESS1357,0,0,category_section_intro,
ROW37245,5580,survey-multi-select,27,283828,0,P0555,STUDY0008,SESS1357,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,coconut
ROW37246,5640,survey-multi-select,26,278236,0,P0555,STUDY0008,SESS1357,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,coat hanger
ROW37247,3513,survey-multi-select,28,287355,0,P0555,STUDY0008,SESS1357,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,grill (object)
ROW37248,3138,survey-multi-select,29,290504,0,P0555,STUDY0008,SESS1357,0,"{""Q0"":[""material""]}",category_organization_semblocked,lotion
ROW37249,10057,survey-multi-select,30,300572,0,P0555,STUDY0008,SESS1357,0,"{""Q0"":[""material""]}",category_organization_semblocked,orange juice
ROW37250,3273,survey-multi-select,31,303856,0,P0555,STUDY0008,SESS1357,0,"{""Q0"":[""material""]}",category_organization_semblocked,ox
ROW37251,1387,html-button-response,33,307743,0,P0555,STUDY0008,SESS1357,0,0,,
ROW37252,2484,survey-multi-select,32,306351,0,P0555,STUDY0008,SESS1357,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,lavender
ROW37253,2769,instructions,34,310514,0,P0555,STUDY0008,SESS1357,0,,,
ROW37254,33290,instructions,0,33292,0,P1281,STUDY0008,SESS1349,0,,,
ROW37255,7330,html-button-response,1,40625,0,P1281,STUDY0008,SESS1349,0,0,precautions_survey,
ROW37256,22600,html-button-response,2,63226,0,P1281,STUDY0008,SESS1349,0,0,vocabulary_classification_criteria,
ROW37257,8583,html-button-response,3,71811,0,P1281,STUDY0008,SESS1349,0,0,lavender_instruction,
ROW37258,11730,survey-multi-select,5,94580,0,P1281,STUDY0008,SESS1349,0,"{""Q0"":[""shape"",""color"",""material""]}",category_organization_semblocked,painting
ROW37259,11035,html-button-response,4,82847,0,P1281,STUDY0008,SESS1349,0,0,category_section_intro,
ROW37260,5622,survey-multi-select,6,100204,0,P1281,STUDY0008,SESS1349,0,"{""Q0"":[""shape"",""material""]}",category_organization_semblocked,rake (object)
ROW37261,3280,survey-multi-select,7,103485,0,P1281,STUDY0008,SESS1349,0,"{""Q0"":[""shape""]}",category_organization_semblocked,wheel
ROW37262,3133,html-button-response,8,106619,0,P1281,STUDY0008,SESS1349,0,0,category_section_intro,
ROW37263,4790,survey-multi-select,9,111412,0,P1281,STUDY0008,SESS1349,0,"{""Q0"":[""shape"",""color""]}",category_organization_semblocked,gorilla
ROW37265,1813,html-button-response,11,118436,0,P1281,STUDY0008,SESS1349,0,0,category_section_intro,
ROW37264,5209,survey-multi-select,10,116623,0,P1281,STUDY0008,SESS1349,0,"{""Q0"":[""shape"",""color""]}",category_organization_semblocked,tiger
ROW37266,4420,survey-multi-select,12,122858,0,P1281,STUDY0008,SESS1349,0,"{""Q0"":[""shape""]}",category_organization_semblocked,blouse
ROW37267,2669,survey-multi-select,13,125529,0,P1281,STUDY0008,SESS1349,0,"{""Q0"":[""shape""]}",category_organization_semblocked,shorts
ROW37268,2007,html-button-response,14,127537,0,P1281,STUDY0008,SESS1349,0,0,category_section_intro,
ROW37269,2458,survey-multi-select,15,129996,0,P1281,STUDY0008,SESS1349,0,"{""Q0"":[""shape""]}",category_organization_semblocked,chair
ROW37270,3575,survey-multi-select,16,133573,0,P1281,STUDY0008,SESS1349,0,"{""Q0"":[""shape""]}",category_organization_semblocked,rocking chair
ROW37271,15937,survey-multi-select,18,150605,0,P1281,STUDY0008,SESS1349,0,"{""Q0"":[""shape"",""material""]}",category_organization_semblocked,ice
ROW37272,1093,html-button-response,17,134666,0,P1281,STUDY0008,SESS1349,0,0,category_section_intro,
ROW37273,19020,survey-multi-select,19,169626,0,P1281,STUDY0008,SESS1349,0,"{""Q0"":[""material""]}",category_organization_semblocked,tarhana
ROW37274,1086,html-button-response,20,170714,0,P1281,STUDY0008,SESS1349,0,0,category_section_intro,
ROW37275,3815,survey-multi-select,21,174531,0,P1281,STUDY0008,SESS1349,0,"{""Q0"":[""shape"",""material""]}",category_organization_semblocked,keys
ROW37276,2571,survey-multi-select,23,180894,0,P1281,STUDY0008,SESS1349,0,"{""Q0"":[""shape""]}",category_organization_semblocked,telephone
ROW37277,3789,survey-multi-select,22,178322,0,P1281,STUDY0008,SESS1349,0,"{""Q0"":[""color"",""material""]}",category_organization_semblocked,syrup
ROW37278,1259,html-button-response,24,182155,0,P1281,STUDY0008,SESS1349,0,0,category_section_intro,
ROW37279,6251,survey-multi-select,25,188407,0,P1281,STUDY0008,SESS1349,0,"{""Q0"":[""shape"",""material""]}",category_organization_semblocked,ladder
ROW37280,3605,survey-multi-select,26,192013,0,P1281,STUDY0008,SESS1349,0,"{""Q0"":[""color"",""material""]}",category_organization_semblocked,sea
ROW37281,2809,survey-multi-select,27,194825,0,P1281,STUDY0008,SESS1349,0,"{""Q0"":[""shape""]}",category_organization_semblocked,shovel
ROW37283,2586,survey-multi-select,29,200432,0,P1281,STUDY0008,SESS1349,0,"{""Q0"":[""shape"",""material""]}",category_organization_semblocked,traffic light
ROW37282,3019,survey-multi-select,28,197845,0,P1281,STUDY0008,SESS1349,0,"{""Q0"":[""shape""]}",category_organization_semblocked,traffic
ROW37284,2577,survey-multi-select,30,203011,0,P1281,STUDY0008,SESS1349,0,"{""Q0"":[""shape"",""material""]}",category_organization_semblocked,traffic light
ROW37285,2217,survey-multi-select,31,205231,0,P1281,STUDY0008,SESS1349,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,lavender
ROW37286,846,html-button-response,32,206077,0,P1281,STUDY0008,SESS1349,0,0,,
ROW37287,1297,instructions,33,207375,0,P1281,STUDY0008,SESS1349,0,,,
ROW37288,9016,instructions,0,9017,0,P1560,STUDY0008,SESS1337,0,,,
ROW37289,17155,html-button-response,1,26172,0,P1560,STUDY0008,SESS1337,0,0,precautions_survey,
ROW37290,27222,html-button-response,2,53395,0,P1560,STUDY0008,SESS1337,0,0,vocabulary_classification_criteria,
ROW37291,13088,html-button-response,4,71105,0,P1560,STUDY0008,SESS1337,0,0,category_section_intro,
ROW37292,4621,html-button-response,3,58016,0,P1560,STUDY0008,SESS1337,0,0,lavender_instruction,
ROW37293,18766,survey-multi-select,5,89873,0,P1560,STUDY0008,SESS1337,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,album
ROW37294,3861,html-button-response,6,93735,0,P1560,STUDY0008,SESS1337,0,0,category_section_intro,
ROW37295,4325,survey-multi-select,11,143384,0,P1560,STUDY0008,SESS1337,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,whale
ROW37296,17251,survey-multi-select,9,129642,0,P1560,STUDY0008,SESS1337,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,giraffe
ROW37297,11253,survey-multi-select,7,104990,0,P1560,STUDY0008,SESS1337,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,butterfly
ROW37298,9415,survey-multi-select,10,139058,0,P1560,STUDY0008,SESS1337,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,swallow (animal)
ROW37299,7399,survey-multi-select,8,112389,0,P1560,STUDY0008,SESS1337,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,fox
ROW37300,2494,html-button-response,12,145878,0,P1560,STUDY0008,SESS1337,0,0,category_section_intro,
ROW37301,7203,html-button-response,14,163188,0,P1560,STUDY0008,SESS1337,0,0,category_section_intro,
ROW37302,10105,survey-multi-select,13,155984,0,P1560,STUDY0008,SESS1337,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,earring
ROW37303,9023,survey-multi-select,15,172212,0,P1560,STUDY0008,SESS1337,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,furniture
ROW37304,6795,survey-multi-select,16,179008,0,P1560,STUDY0008,SESS1337,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,garage
ROW37305,5771,survey-multi-select,17,184780,0,P1560,STUDY0008,SESS1337,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,table
ROW37306,1376,html-button-response,18,186157,0,P1560,STUDY0008,SESS1337,0,0,category_section_intro,
ROW37307,1993,survey-multi-select,20,225379,0,P1560,STUDY0008,SESS1337,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,cabbage
ROW37308,37227,survey-multi-select,19,223385,0,P1560,STUDY0008,SESS1337,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,banana
ROW37309,2767,survey-multi-select,21,228147,0,P1560,STUDY0008,SESS1337,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,soy sauce
ROW37310,1290,html-button-response,22,229437,0,P1560,STUDY0008,SESS1337,0,0,category_section_intro,
ROW37311,5343,survey-multi-select,23,234781,0,P1560,STUDY0008,SESS1337,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,hanger
ROW37312,3329,survey-multi-select,24,238111,0,P1560,STUDY0008,SESS1337,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,sheet
ROW37313,7297,survey-multi-select,25,245409,0,P1560,STUDY0008,SESS1337,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,terrace
ROW37314,8878,html-button-response,26,254288,0,P1560,STUDY0008,SESS1337,0,0,category_section_intro,
ROW37315,8007,survey-multi-select,27,262296,0,P1560,STUDY0008,SESS1337,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,sea
ROW37316,1408,html-button-response,28,263704,0,P1560,STUDY0008,SESS1337,0,0,category_section_intro,
ROW37317,2495,survey-multi-select,29,266200,0,P1560,STUDY0008,SESS1337,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,ginger
ROW37318,1821,survey-multi-select,31,270164,0,P1560,STUDY0008,SESS1337,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,mayonnaise
ROW37319,2141,survey-multi-select,30,268342,0,P1560,STUDY0008,SESS1337,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,grill (object)
ROW37320,1985,survey-multi-select,32,272150,0,P1560,STUDY0008,SESS1337,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,lavender
ROW37321,1198,html-button-response,33,273348,0,P1560,STUDY0008,SESS1337,0,0,,
ROW37322,10878,instructions,34,284226,0,P1560,STUDY0008,SESS1337,0,,,
ROW37323,12585,html-button-response,2,23277,0,P0418,STUDY0008,SESS1358,0,0,vocabulary_classification_criteria,
ROW37324,7777,instructions,0,7800,0,P0418,STUDY0008,SESS1358,0,,,
ROW37325,9315,survey-multi-select,5,47319,0,P0418,STUDY0008,SESS1358,0,"{""Q0"":[""shape"",""material""]}",category_organization_semblocked,ship
ROW37326,2882,html-button-response,1,10691,0,P0418,STUDY0008,SESS1358,0,0,precautions_survey,
ROW37327,5779,html-button-response,3,29079,0,P0418,STUDY0008,SESS1358,0,0,lavender_instruction,
ROW37328,8893,html-button-response,4,37973,0,P0418,STUDY0008,SESS1358,0,0,category_section_intro,
ROW37329,4722,html-button-response,6,52043,0,P0418,STUDY0008,SESS1358,0,0,category_section_intro,
ROW37330,8010,survey-multi-select,7,60056,0,P0418,STUDY0008,SESS1358,0,"{""Q0"":[""material""]}",category_organization_semblocked,sticker
ROW37331,10482,survey-multi-select,11,85262,0,P0418,STUDY0008,SESS1358,0,"{""Q0"":[""shape"",""material""]}",category_organization_semblocked,sandal
ROW37332,5170,html-button-response,8,65227,0,P0418,STUDY0008,SESS1358,0,0,category_section_intro,
ROW37333,6653,survey-multi-select,9,71883,0,P0418,STUDY0008,SESS1358,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,chicken (animal)
ROW37334,2892,html-button-response,10,74777,0,P0418,STUDY0008,SESS1358,0,0,category_section_intro,
ROW37335,5949,survey-multi-select,12,91214,0,P0418,STUDY0008,SESS1358,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,sunglasses
ROW37336,3047,html-button-response,13,94263,0,P0418,STUDY0008,SESS1358,0,0,category_section_intro,
ROW37337,6992,survey-multi-select,14,101258,0,P0418,STUDY0008,SESS1358,0,"{""Q0"":[""shape"",""material""]}",category_organization_semblocked,couch
ROW37338,5066,survey-multi-select,16,108475,0,P0418,STUDY0008,SESS1358,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,candy
ROW37339,2148,html-button-response,15,103407,0,P0418,STUDY0008,SESS1358,0,0,category_section_intro,
ROW37340,6995,survey-multi-select,17,115473,0,P0418,STUDY0008,SESS1358,0,"{""Q0"":[""shape"",""color""]}",category_organization_semblocked,cucumber
ROW37341,4532,survey-multi-select,19,124306,0,P0418,STUDY0008,SESS1358,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,peanut butter
ROW37342,4297,survey-multi-select,18,119772,0,P0418,STUDY0008,SESS1358,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,milk
ROW37343,5829,survey-multi-select,20,130138,0,P0418,STUDY0008,SESS1358,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,water (beverage)
